9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	6
9	6
9	6
9	6
9	6
9	5
9	4
9	4
9	4
6	4
6	4
6	4
5	4
6	4
6	4
5	4
9	6
9	6
9	6
9	6
9	6
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
9	8
7	8
7	8
7	8
6	8
6	8
6	8
5	8
5	8
5	8
6	8
6	8
6	8
7	6
7	6
7	6
9	8
9	8
9	8
9	5
9	5
9	5
9	5
9	5
9	5
9	5
9	6
9	6
9	5
9	6
9	6
9	6
9	5
9	5
9	5
9	6
9	5
9	5
9	7
9	6
9	8
9	5
9	5
